2025-09-11 18:18:51,049 - root - INFO - [LM Solver] Iter 39: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+73
2025-09-11 18:18:51,169 - root - INFO - [LM Solver] Iter 40: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+75
2025-09-11 18:18:51,282 - root - INFO - [LM Solver] Iter 41: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+77
2025-09-11 18:18:51,419 - root - INFO - [LM Solver] Iter 42: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+79
2025-09-11 18:18:51,535 - root - INFO - [LM Solver] Iter 43: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+81
2025-09-11 18:18:51,662 - root - INFO - [LM Solver] Iter 44: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+83
2025-09-11 18:18:51,781 - root - INFO - [LM Solver] Iter 45: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+85
2025-09-11 18:18:52,003 - root - INFO - [LM Solver] Iter 46: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+87
2025-09-11 18:18:52,121 - root - INFO - [LM Solver] Iter 47: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+89
2025-09-11 18:18:52,255 - root - INFO - [LM Solver] Iter 48: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+91
2025-09-11 18:18:52,371 - root - INFO - [LM Solver] Iter 49: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+93
2025-09-11 18:18:52,494 - root - INFO - [LM Solver] Iter 50: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+95
2025-09-11 18:18:52,618 - root - INFO - [LM Solver] Iter 51: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+97
2025-09-11 18:18:52,744 - root - INFO - [LM Solver] Iter 52: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+99
2025-09-11 18:18:52,868 - root - INFO - [LM Solver] Iter 53: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+101
2025-09-11 18:18:53,051 - root - INFO - [LM Solver] Iter 54: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+103
2025-09-11 18:18:53,232 - root - INFO - [LM Solver] Iter 55: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+105
2025-09-11 18:18:53,416 - root - INFO - [LM Solver] Iter 56: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+107
2025-09-11 18:18:53,563 - root - INFO - [LM Solver] Iter 57: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+109
2025-09-11 18:18:53,687 - root - INFO - [LM Solver] Iter 58: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+111
2025-09-11 18:18:53,812 - root - INFO - [LM Solver] Iter 59: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+113
2025-09-11 18:18:53,942 - root - INFO - [LM Solver] Iter 60: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+115
2025-09-11 18:18:54,061 - root - INFO - [LM Solver] Iter 61: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+117
2025-09-11 18:18:54,171 - root - INFO - [LM Solver] Iter 62: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+119
2025-09-11 18:18:54,289 - root - INFO - [LM Solver] Iter 63: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+121
